book,house,character,text
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"Nevertheless, I shall investigate"
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,any hidden qualities it may possess.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"It is, after all, as you say,"
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,my area of expertise.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"Harry, would you come with me,"
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"please? Professor, good night."
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Are you deaf? Put that light out!
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,"Come back here, Potter!"
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Sirius!
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,No. Sirius!
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape,Expecto Patronum!
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape, I've done the dungeons.
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape, What about Potter?
Movie_Prisonor_Of_Azk,Slytherin,Movie_Snape," Now, which one of you"
Movie_Prisonor_Of_Azk,No Entry,Movie_Student 1 , Go!
Movie_Prisonor_Of_Azk,No Entry,Movie_Student 2, Let's see.
Movie_Prisonor_Of_Azk,No Entry,Movie_Students, Riddikulus!
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,Room 1 1 .
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,Hedwig.
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,Right smart bird
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,"you got there, Mr. Potter."
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,He arrived here just
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,five minutes before yourself.
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,"it is my duty to inform you, Mr. Potter..."
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,...earlier this evening
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,your uncle's sister was located...
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,"...a little south of Sheffield,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,circling a chimney stack.
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,The Accidental Magic Reversal
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,Department was dispatched immediately.
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,She has been properly punctured
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,and her memory modified.
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,She will have no recollection
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,of the incident whatsoever.
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,So that's that...
Movie_Prisonor_Of_Azk,No Entry,Movie_Tom,...and no harm done.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Oh, my dear boy."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,My dear...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...you have the Grim.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Only then can you see. Try again.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Now, what do we have here?"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"The Grim, possibly."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"My dear, from the first moment"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,you stepped foot in my class...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...l sensed that you did not possess
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,the proper spirit...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...for the noble art of Divination.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"No, you see, there."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"You may be young in years,"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,but your heart is as shriveled...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"...as an old maid's, your soul"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,as dry as the pages of the books...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...to which you so desperately cleave.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Have l said something?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"She's gone mental, Hermione has."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Not that she wasn't always mental...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...but now it's in the open
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,for everyone to see.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Hang on.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,-l'm not going back.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Harry Potter....
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,-Professor Trelawney--
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Sorry?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Tonight, he who betrayed his friends,"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,whose heart rots with murder...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...shall break free.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Innocent blood shall be spilt...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...and servant and master
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,shall be reunited once more.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Oh, l'm so sorry, dear boy."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Did you say something?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,No.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Nothing.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,to kill Buckbeak. It's just too horrible.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...l can keep the hippogriff's head.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,I'll donate it to the Gryffindors' room.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,This is going to be rich.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"You! You foul, loathsome,"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,evil little cockroach!
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Hermione, no!"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,He's not worth it.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,-Oh!
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,-Let's go. Quick.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Look at him. Loves the smell of the trees
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,when the wind blows through them.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Why don't we just set him free?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"They'd know it was me,"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,and then Dumbledore...
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,...would get into trouble.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"He's coming down, Dumbledore."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Says he wants to be with me
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,when they....
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,When it happens.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Great man, Dumbledore."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,A great man.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,-We'll stay with you too.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,-You'll do no such thing!
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Think l want you seeing
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,something like that? No.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,You just drink your tea and be off.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Oh. Before you do, Ron...."
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,Scabbers! You're alive!
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,#NAME?
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,"Right. Next time I see Crookshanks,"
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,I'll let him know.
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney,I meant me!
Movie_Prisonor_Of_Azk,Ravenclaw,Movie_Trelawney, Broaden your minds.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vendor, Right! You gonna move
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Take Marge's suitcase upstairs.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Okay.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Good boy, Rippy-pooh."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Excellent nosh, Petunia."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,A bit more.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Usually just a fry-up for me,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,what with 1 2 dogs.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Just a bit more. That's a boy.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Ah! You wanna try
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,a little drop of brandy?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,A little drop of brandy-brandy
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,windy-wandy for Rippy-pippy-pooh?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,What are you smirking at?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Where did you send the boy,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Vernon?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,St. Brutus'. It's a fine institution
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,for hopeless cases.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Do they use a cane
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"at St. Brutus', boy?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Oh, yeah."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Yeah. l've been beaten loads of times.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,namby-pamby...
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,...wishy-washy nonsense about
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,not beating people who deserve it.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,You mustn't blame yourself
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,about how this one turned out.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,It's all to do with blood.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Bad blood will out.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"What is it the boy's father did,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Petunia?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,He was unemployed.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,-That's a lie.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,-My dad wasn't a drunk.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Don't worry. Don't fuss, Petunia."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,I have a very firm grip.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,I think it's time you went to bed.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Quiet, Vernon. You, clean it up."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Actually, it's nothing to do"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,with the father.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,It's all to do with the mother.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,You see it all the time with dogs.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"If something's wrong with the bitch,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,then something's wrong with the pup.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Shut up! Shut up!
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Right. Let me tell you....
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Oh....
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Please!
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Marge!
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Come back!
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,You bring her back!
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,You bring her back now.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,-You put her right!
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,-You can't do magic outside school.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,-They won't let you back now.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,You've nowhere to go.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,I don't care.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Anywhere is better than here.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,What you doing down there?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,-l didn't do it on purpose.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Let's not wait for the grass to grow.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"Well, come on, then. ln."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,"No, no, no. I'll get this."
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,You get in.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon,Come on.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon," Can l tempt you, Marge?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon, Get off.
Movie_Prisonor_Of_Azk,No Entry,Movie_Vernon, Sorry.
Movie_Prisonor_Of_Azk,No Entry,Movie_Wltch Maid,Housekeeping.
Movie_Prisonor_Of_Azk,No Entry,Movie_Wltch Maid,I'll come back later.
Movie_Prisonor_Of_Azk,No Entry,Movie_Wlzard Teacher, The floor's clear.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Harry. Harry.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Harry, open the door."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Uh....
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Marge. How lovely to see--
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Uncle Vernon,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,I need you to sign this form.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,What is it?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Nothing. School stuff.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Later perhaps, if you behave."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,I will if she does.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"-Oh, you're still here, are you?"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Don't say yes
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,in that ungrateful way.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Damn good of my brother
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,to keep you.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,He'd have been straight to an orphanage
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,if he'd been dumped on my doorstep.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Is that my Dudders?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Is that my little neffy-pooh?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Give us a kiss. Come on. Up, up."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Welcome, my children."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"In this room, you shall explore"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,the noble art of Divination.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"In this room, you shall discover"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,if you possess the Sight.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Hello. I am Professor Trelawney.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Together we shall cast ourselves
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,into the future.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"This term, we'll focus on Tasseomancy,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,the art of reading tea leaves.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"So please, take the cup"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,of the person sitting opposite you.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,What do you see?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,The truth lies buried like a sentence
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"deep within a book, waiting to be read."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"But first, you must broaden"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,your minds.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,-l've been here all this time.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Is your grandmother quite well?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,I think so.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,I wouldn't be so sure of that.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Give me the cup.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Pity.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Broaden your minds.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Your aura is pulsing, dear."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Are you in the beyond?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,#NAME?
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Look at the cup.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Tell me what you see.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"Yeah. Um, well...."
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Harry's got sort of a wonky cross.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,That's trials and suffering.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,And that there could be the sun
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,and that's happiness.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,So...
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,"...you're gonna suffer,"
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,but you're gonna be happy about it.
Movie_Prisonor_Of_Azk,No Entry,Movie_Woman,Give me the cup.
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,"These are dark times, there is no denying."
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,"Our world has, perhaps,"
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,faced no greater threat than it does today.
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,But I say this to our citizenry
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,"We, ever your servants..."
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,...will continue to defend your liberty...
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,...and repel the forces
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,that seek to take it from you.
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,Your Ministry remains...
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,...strong.
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,[THUNDER RUMBLING]
Movie_Deathly_Hallows,Ravenclaw,Movie_Scrimgeour,[RAINDROPS PATTERING]
Movie_Deathly_Hallows,No Entry,Movie_Mrs. Granger,"Hermione. Tea's ready, darling."
Movie_Deathly_Hallows,No Entry,Movie_Mrs. Granger,"Coming, Mom."
Movie_Deathly_Hallows,No Entry,Movie_Vernon,"Come on, Dudley, hurry up."
Movie_Deathly_Hallows,No Entry,Movie_Vernon,why we have to leave.
Movie_Deathly_Hallows,No Entry,Movie_Vernon,it's not safe for us here anymore.
Movie_Deathly_Hallows,No Entry,Movie_Vernon,"Ron, tell your father"
Movie_Deathly_Hallows,No Entry,Movie_Vernon,supper's nearly ready.
Movie_Deathly_Hallows,No Entry,Movie_Mr. Granger,Is this in Australia?
Movie_Deathly_Hallows,No Entry,Movie_Mrs. Granger,"Looks wonderful, doesn't it?"
Movie_Deathly_Hallows,No Entry,Movie_Mrs. Granger,kilometers along Australia's east coast.
Movie_Deathly_Hallows,No Entry,Movie_Mrs. Granger,Obliviate.
Movie_Deathly_Hallows,No Entry,Movie_Mrs. Granger,[CHATTERING]
Movie_Deathly_Hallows,Slytherin,Movie_Voldemort,Severus.
Movie_Deathly_Hallows,Slytherin,Movie_Voldemort,I was beginning to worry
Movie_Deathly_Hallows,Slytherin,Movie_Voldemort,you had lost your way.
Movie_Deathly_Hallows,Slytherin,Movie_Voldemort,"Come, we've saved you a seat."
Movie_Deathly_Hallows,Slytherin,Movie_Voldemort,"You bring news, I trust?"
Movie_Deathly_Hallows,Slytherin,Movie_Voldemort,"It will happen Saturday next, at nightfall."
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"I've heard differently, my Lord."
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"Dawlish, the Auror,"
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,has let slip that the Potter boy...
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,...will not be moved
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,until the 30th of this month.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,The day before he turns 17.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,This is a false trail.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,The Auror Office no longer plays any part
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,in the protection of Harry Potter.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Those closest to him believe
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,we have infiltrated the Ministry.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"Well, they got that right, haven't they?"
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,[ALL LAUGH]
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"What say you, Pius?"
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"One hears many things, my Lord."
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Whether the truth is among them
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,is not clear.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Heh. Spoken like a true politician.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"You will, I think,"
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"prove most useful, Pius."
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,#NAME?
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Most likely the home of someone
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,in the Order.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,I'm told it's been given
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,every manner of protection possible.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,"Once there,"
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,it will be impractical to attack him.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Ahem. My Lord.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,I'd like to volunteer myself for this task.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,I want to kill the boy.
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,[YELL IN DISTANCE]
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Wormtail!
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,Have I not spoken to you
Movie_Deathly_Hallows,Slytherin,Movie_Yaxley,about keeping our guest quiet?
