Movie,Character,House,Dialogue
Prisonor_of_azk,Movie_Woman,No Entry,Broaden your minds.
Prisonor_of_azk,Movie_Woman,No Entry,"Your aura is pulsing, dear."
Prisonor_of_azk,Movie_Woman,No Entry,Are you in the beyond?
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,#NAME?
Prisonor_of_azk,Movie_Woman,No Entry,Look at the cup.
Prisonor_of_azk,Movie_Woman,No Entry,Tell me what you see.
Prisonor_of_azk,Movie_Woman,No Entry,"Yeah. Um, well...."
Prisonor_of_azk,Movie_Woman,No Entry,Harry's got sort of a wonky cross.
Prisonor_of_azk,Movie_Woman,No Entry,That's trials and suffering.
Prisonor_of_azk,Movie_Woman,No Entry,And that there could be the sun
Prisonor_of_azk,Movie_Woman,No Entry,and that's happiness.
Prisonor_of_azk,Movie_Woman,No Entry,So...
Prisonor_of_azk,Movie_Woman,No Entry,"...you're gonna suffer,"
Prisonor_of_azk,Movie_Woman,No Entry,but you're gonna be happy about it.
Prisonor_of_azk,Movie_Woman,No Entry,Give me the cup.
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,"These are dark times, there is no denying."
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,"Our world has, perhaps,"
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,faced no greater threat than it does today.
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,But I say this to our citizenry
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,"We, ever your servants..."
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,...will continue to defend your liberty...
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,...and repel the forces
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,that seek to take it from you.
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,Your Ministry remains...
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,...strong.
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,[THUNDER RUMBLING]
Deathly_hallows,Movie_Scrimgeour,Ravenclaw,[RAINDROPS PATTERING]
Deathly_hallows,Movie_Mrs. Granger,No Entry,"Hermione. Tea's ready, darling."
Deathly_hallows,Movie_Mrs. Granger,No Entry,"Coming, Mom."
Deathly_hallows,Movie_Vernon,No Entry,"Come on, Dudley, hurry up."
Deathly_hallows,Movie_Vernon,No Entry,why we have to leave.
Deathly_hallows,Movie_Vernon,No Entry,it's not safe for us here anymore.
Deathly_hallows,Movie_Vernon,No Entry,"Ron, tell your father"
Deathly_hallows,Movie_Vernon,No Entry,supper's nearly ready.
Deathly_hallows,Movie_Mr. Granger,No Entry,Is this in Australia?
Deathly_hallows,Movie_Mrs. Granger,No Entry,"Looks wonderful, doesn't it?"
Deathly_hallows,Movie_Mrs. Granger,No Entry,kilometers along Australia's east coast.
Deathly_hallows,Movie_Mrs. Granger,No Entry,Obliviate.
Deathly_hallows,Movie_Mrs. Granger,No Entry,[CHATTERING]
Deathly_hallows,Movie_Voldemort,Slytherin,Severus.
Deathly_hallows,Movie_Voldemort,Slytherin,I was beginning to worry
Deathly_hallows,Movie_Voldemort,Slytherin,you had lost your way.
Deathly_hallows,Movie_Voldemort,Slytherin,"Come, we've saved you a seat."
Deathly_hallows,Movie_Voldemort,Slytherin,"You bring news, I trust?"
Deathly_hallows,Movie_Voldemort,Slytherin,"It will happen Saturday next, at nightfall."
Deathly_hallows,Movie_Yaxley,Slytherin,"I've heard differently, my Lord."
Deathly_hallows,Movie_Yaxley,Slytherin,"Dawlish, the Auror,"
Deathly_hallows,Movie_Yaxley,Slytherin,has let slip that the Potter boy...
Deathly_hallows,Movie_Yaxley,Slytherin,...will not be moved
Deathly_hallows,Movie_Yaxley,Slytherin,until the 30th of this month.
Deathly_hallows,Movie_Yaxley,Slytherin,The day before he turns 17.
Deathly_hallows,Movie_Yaxley,Slytherin,This is a false trail.
Deathly_hallows,Movie_Yaxley,Slytherin,The Auror Office no longer plays any part
Deathly_hallows,Movie_Yaxley,Slytherin,in the protection of Harry Potter.
Deathly_hallows,Movie_Yaxley,Slytherin,Those closest to him believe
Deathly_hallows,Movie_Yaxley,Slytherin,we have infiltrated the Ministry.
Deathly_hallows,Movie_Yaxley,Slytherin,"Well, they got that right, haven't they?"
Deathly_hallows,Movie_Yaxley,Slytherin,[ALL LAUGH]
Deathly_hallows,Movie_Yaxley,Slytherin,"What say you, Pius?"
Deathly_hallows,Movie_Yaxley,Slytherin,"One hears many things, my Lord."
Deathly_hallows,Movie_Yaxley,Slytherin,Whether the truth is among them
Deathly_hallows,Movie_Yaxley,Slytherin,is not clear.
Deathly_hallows,Movie_Yaxley,Slytherin,Heh. Spoken like a true politician.
Deathly_hallows,Movie_Yaxley,Slytherin,"You will, I think,"
Deathly_hallows,Movie_Yaxley,Slytherin,"prove most useful, Pius."
Deathly_hallows,Movie_Yaxley,Slytherin,#NAME?
Deathly_hallows,Movie_Yaxley,Slytherin,Most likely the home of someone
Deathly_hallows,Movie_Yaxley,Slytherin,in the Order.
Deathly_hallows,Movie_Yaxley,Slytherin,I'm told it's been given
Deathly_hallows,Movie_Yaxley,Slytherin,every manner of protection possible.
Deathly_hallows,Movie_Yaxley,Slytherin,"Once there,"
Deathly_hallows,Movie_Yaxley,Slytherin,it will be impractical to attack him.
Deathly_hallows,Movie_Yaxley,Slytherin,Ahem. My Lord.
Deathly_hallows,Movie_Yaxley,Slytherin,I'd like to volunteer myself for this task.
Deathly_hallows,Movie_Yaxley,Slytherin,I want to kill the boy.
Deathly_hallows,Movie_Yaxley,Slytherin,[YELL IN DISTANCE]
Deathly_hallows,Movie_Yaxley,Slytherin,Wormtail!
Deathly_hallows,Movie_Yaxley,Slytherin,Have I not spoken to you
Deathly_hallows,Movie_Yaxley,Slytherin,about keeping our guest quiet?
Deathly_hallows,Movie_Yaxley,Slytherin,"Yes, my Lord."
Deathly_hallows,Movie_Yaxley,Slytherin,"Right away, my Lord."
Deathly_hallows,Movie_Yaxley,Slytherin,"as I find your bloodlust, Bellatrix..."
Deathly_hallows,Movie_Yaxley,Slytherin,...I must be the one to kill Harry Potter.
Deathly_hallows,Movie_Yaxley,Slytherin,But I face an unfortunate complication.
Deathly_hallows,Movie_Yaxley,Slytherin,That my wand and Potter's
Deathly_hallows,Movie_Yaxley,Slytherin,share the same core.
Deathly_hallows,Movie_Yaxley,Slytherin,"They are, in some ways, twins."
Deathly_hallows,Movie_Yaxley,Slytherin,"We can wound,"
Deathly_hallows,Movie_Yaxley,Slytherin,but not fatally harm one another.
Deathly_hallows,Movie_Yaxley,Slytherin,If I am to kill him...
Deathly_hallows,Movie_Yaxley,Slytherin,...I must do it with another's wand.
Deathly_hallows,Movie_Yaxley,Slytherin,"Come,"
Deathly_hallows,Movie_Yaxley,Slytherin,surely one of you would like the honor?
Deathly_hallows,Movie_Yaxley,Slytherin,Mm?
Deathly_hallows,Movie_Yaxley,Slytherin,"What about you, Lucius?"
Deathly_hallows,Movie_Yaxley,Slytherin,My Lord?
Deathly_hallows,Movie_Yaxley,Slytherin,"""My Lord?"""
Deathly_hallows,Movie_Yaxley,Slytherin,I require your wand.
Deathly_hallows,Movie_Yaxley,Slytherin,Do I detect elm?
Deathly_hallows,Movie_Yaxley,Slytherin,"Yes, my Lord."
Deathly_hallows,Movie_Yaxley,Slytherin,And the core?
Deathly_hallows,Movie_Yaxley,Slytherin,Dragon. Ahem.
Deathly_hallows,Movie_Yaxley,Slytherin,"Dragon heartstring, my Lord."
Deathly_hallows,Movie_Yaxley,Slytherin,#NAME?
Deathly_hallows,Movie_Yaxley,Slytherin,#NAME?
Deathly_hallows,Movie_Voldemort,Slytherin,To those of you who do not know...
Deathly_hallows,Movie_Voldemort,Slytherin,...we are joined tonight
Deathly_hallows,Movie_Voldemort,Slytherin,by Miss Charity Burbage...
Deathly_hallows,Movie_Voldemort,Slytherin,"...who, until recently, taught at Hogwarts"
Deathly_hallows,Movie_Voldemort,Slytherin,School of Witchcraft and Wizardry.
Deathly_hallows,Movie_Voldemort,Slytherin,Her specialty was Muggle Studies.
Deathly_hallows,Movie_Voldemort,Slytherin,[ALL CHUCKLE]
Deathly_hallows,Movie_Voldemort,Slytherin,It is Miss Burbage's belief
Deathly_hallows,Movie_Voldemort,Slytherin,that Muggles are not so different from us.
Deathly_hallows,Movie_Voldemort,Slytherin,"She would, given her way..."
Deathly_hallows,Movie_Voldemort,Slytherin,...have us mate with them.
Deathly_hallows,Movie_Voldemort,Slytherin,[ALL CHUCKLE]
Deathly_hallows,Movie_Voldemort,Slytherin,"To her, the mixture of magical"
Deathly_hallows,Movie_Voldemort,Slytherin,and Muggle blood is not an abomination...
Deathly_hallows,Movie_Voldemort,Slytherin,...but something to be encouraged.
Deathly_hallows,Movie_Burbage,Hufflepuff,Severus.
Deathly_hallows,Movie_Burbage,Hufflepuff,"Severus, please."
Deathly_hallows,Movie_Burbage,Hufflepuff,We're friends.
Deathly_hallows,Movie_Voldemort,Slytherin,Avada Kedavra!
Deathly_hallows,Movie_Voldemort,Slytherin,Nagini.
Deathly_hallows,Movie_Voldemort,Slytherin,Dinner.
Deathly_hallows,Movie_Voldemort,Slytherin,[HISSES]
Deathly_hallows,Movie_Voldemort,Slytherin,[HEDWIG SCREECHES]
Deathly_hallows,Movie_Voldemort,Slytherin,[ENGINE WHIRRING THEN STOPS]
Deathly_hallows,Movie_Voldemort,Slytherin,Hello.
Deathly_hallows,Movie_Voldemort,Slytherin,"- Yeah, he's absolutely gorgeous."
Deathly_hallows,Movie_Voldemort,Slytherin,What say we get undercover
Deathly_hallows,Movie_Voldemort,Slytherin,before someone murders him?
Deathly_hallows,Movie_Harry,Gryffindor,Evening.
Deathly_hallows,Movie_Harry,Gryffindor,[GRUNTS]
Deathly_hallows,Movie_Harry,Gryffindor,looking after the Prime Minister.
Deathly_hallows,Movie_Harry,Gryffindor,You are more important.
Deathly_hallows,Movie_Harry,Gryffindor,#NAME?
Deathly_hallows,Movie_Harry,Gryffindor,#NAME?
Deathly_hallows,Movie_Harry,Gryffindor,#NAME?
Deathly_hallows,Movie_Harry,Gryffindor,True enough.
Deathly_hallows,Movie_Harry,Gryffindor,"Owe it all to a werewolf,"
Deathly_hallows,Movie_Harry,Gryffindor,name of Greyback.
Deathly_hallows,Movie_Harry,Gryffindor,#NAME?
Deathly_hallows,Movie_Harry,Gryffindor,"- You're still beautiful to me, William."
Deathly_hallows,Movie_Harry,Gryffindor,Bill takes his steaks on the raw side now.
Deathly_hallows,Movie_Harry,Gryffindor,"My husband, the joker."
Deathly_hallows,Movie_Harry,Gryffindor,"By the way, wait till you hear the news."
Deathly_hallows,Movie_Harry,Gryffindor,Remus and I--
Deathly_hallows,Movie_Harry,Gryffindor,All right. We'll have time
Deathly_hallows,Movie_Harry,Gryffindor,for a cozy catch-up later.
Deathly_hallows,Movie_Harry,Gryffindor,We've got to get the hell out of here.
Deathly_hallows,Movie_Harry,Gryffindor,And soon.
Deathly_hallows,Movie_Harry,Gryffindor,"Potter, you're underage, which means"
Deathly_hallows,Movie_Harry,Gryffindor,you've still got the Trace on you.
Deathly_hallows,Movie_Harry,Gryffindor,What's the Trace?
Deathly_hallows,Movie_Harry,Gryffindor,"If you sneeze, the Ministry will know"
Deathly_hallows,Movie_Harry,Gryffindor,who wipes your nose.
Deathly_hallows,Movie_Harry,Gryffindor,We have to use those means of transport
Deathly_hallows,Movie_Moody,No Entry,"Everyone here is of age, Potter."
Deathly_hallows,Movie_Moody,No Entry,They've all agreed to take the risk.
Deathly_hallows,Movie_Moody,No Entry,[MUNDUNGUS CLEARS THROAT]
Deathly_hallows,Movie_Moody,No Entry,"Technically, I've been coerced."
Deathly_hallows,Movie_Moody,No Entry,"Mundungus Fletcher, Mr. Potter."
Deathly_hallows,Movie_Moody,No Entry,#NAME?
Deathly_hallows,Movie_Moody,No Entry,#NAME?
Deathly_hallows,Movie_Moody,No Entry,"All right, Granger, as discussed."
Deathly_hallows,Movie_Moody,No Entry,#NAME?
Deathly_hallows,Movie_Moody,No Entry,For those of you who haven't taken
Deathly_hallows,Movie_Moody,No Entry,"Not yet, you're not."
Deathly_hallows,Movie_Moody,No Entry,"a bit more sporting, have you?"
Deathly_hallows,Movie_Fred,Gryffindor,I don't really fancy this color.
Deathly_hallows,Movie_Fred,Gryffindor,So shut it and strip.
Deathly_hallows,Movie_Mundungus,Gryffindor,"All right, all right."
Deathly_hallows,Movie_Mundungus,Gryffindor,"You'll need to change too, Potter."
Deathly_hallows,Movie_Fleur,No Entry,"Bill, look away. I'm hideous."
Deathly_hallows,Movie_Ron,Gryffindor,I knew she was lying about that tattoo.
Deathly_hallows,Movie_Hermione,Gryffindor,"Harry, your eyesight really is awful."
Deathly_hallows,Movie_Hermione,Gryffindor,"Right, then. We'll be pairing off."
Deathly_hallows,Movie_Hermione,Gryffindor,Each Potter will have a protector.
Deathly_hallows,Movie_Hermione,Gryffindor,"Mundungus, stick tight to me."
Deathly_hallows,Movie_Hermione,Gryffindor,I wanna keep an eye on you.
Deathly_hallows,Movie_Hermione,Gryffindor,- As for Harry--
Deathly_hallows,Movie_Hermione,Gryffindor,The real Harry.
Deathly_hallows,Movie_Hermione,Gryffindor,#NAME?
Deathly_hallows,Movie_Hermione,Gryffindor,#NAME?
Deathly_hallows,Movie_Moody,No Entry,You'll ride with Hagrid.
Deathly_hallows,Movie_Moody,No Entry,I brought you here 16 years ago when
Deathly_hallows,Movie_Moody,No Entry,you were no bigger than a Bowtruckle.
Deathly_hallows,Movie_Moody,No Entry,Seems only right that I should be
Deathly_hallows,Movie_Moody,No Entry,the one to take you away now.
Deathly_hallows,Movie_Moody,No Entry,"Yes, it's all very touching. Let's go."
Deathly_hallows,Movie_Moody,No Entry,[HEDWIG SCREECHING]
Deathly_hallows,Movie_Moody,No Entry,We'll rendezvous there.
Deathly_hallows,Movie_Moody,No Entry,On the count of three.
Deathly_hallows,Movie_Moody,No Entry,"Hold tight, Harry."
Deathly_hallows,Movie_Moody,No Entry,One...
Deathly_hallows,Movie_Moody,No Entry,...two...
Deathly_hallows,Movie_Moody,No Entry,...three!
Deathly_hallows,Movie_Moody,No Entry,He's on your right!
Deathly_hallows,Movie_Moody,No Entry,He's over there!
Deathly_hallows,Movie_Death Eater 3,Slytherin,Down!
Deathly_hallows,Movie_Death Eater 3,Slytherin,"Hagrid, we have to help the others!"
Deathly_hallows,Movie_Death Eater 3,Slytherin,"I can't do that, Harry. Mad-Eye's orders."
Deathly_hallows,Movie_Death Eater 3,Slytherin,Hang on.
Deathly_hallows,Movie_Death Eater 3,Slytherin,Stupefy!
Deathly_hallows,Movie_Death Eater 3,Slytherin,[HORN HONKS]
Deathly_hallows,Movie_Death Eater 3,Slytherin,[GASPS]
Deathly_hallows,Movie_Death Eater 3,Slytherin,"Hang on, Harry."
Deathly_hallows,Movie_Death Eater 3,Slytherin,[GRUNTS]
Deathly_hallows,Movie_Death Eater 3,Slytherin,Hagrid.
Deathly_hallows,Movie_Death Eater 3,Slytherin,[SCREECHING]
Deathly_hallows,Movie_Death Eater 3,Slytherin,[GRUNTS]
Deathly_hallows,Movie_Harry,Gryffindor,No. No.
Deathly_hallows,Movie_Harry,Gryffindor,[GROANING]
Deathly_hallows,Movie_Voldemort,Slytherin,Harry.
Deathly_hallows,Movie_Voldemort,Slytherin,[YELLING]
Deathly_hallows,Movie_Voldemort,Slytherin,[RUMBLING]
Deathly_hallows,Movie_Voldemort,Slytherin,[GRUNTS]
Deathly_hallows,Movie_Molly,Gryffindor,Harry. Hagrid.
Deathly_hallows,Movie_Molly,Gryffindor,What happened? Where are the others?
Deathly_hallows,Movie_Molly,Gryffindor,Is no one else back?
Deathly_hallows,Movie_Molly,Gryffindor,"the start, Molly. We didn't stand a chance."
Deathly_hallows,Movie_Molly,Gryffindor,"Well, thank goodness"
Deathly_hallows,Movie_Molly,Gryffindor,you two are all right.
Deathly_hallows,Movie_Molly,Gryffindor,waiting for us. It was an ambush.
Deathly_hallows,Movie_Molly,Gryffindor,should've already been back.
Deathly_hallows,Movie_Molly,Gryffindor,Dad and Fred as well.
Deathly_hallows,Movie_Lupin,Gryffindor,Here!
Deathly_hallows,Movie_Lupin,Gryffindor,Quick. Into the house.
Deathly_hallows,Movie_Lupin,Gryffindor,"Oh, my boy."
Deathly_hallows,Movie_Lupin,Gryffindor,Oh. Oh.
Deathly_hallows,Movie_Lupin,Gryffindor,[BOTH GRUNT]
Deathly_hallows,Movie_Lupin,Gryffindor,- Lupin!
Deathly_hallows,Movie_Lupin,Gryffindor,What creature sat in the corner...
Deathly_hallows,Movie_Lupin,Gryffindor,...the first time Harry Potter
Deathly_hallows,Movie_Lupin,Gryffindor,visited my office in Hogwarts?
Deathly_hallows,Movie_Lupin,Gryffindor,#NAME?
Deathly_hallows,Movie_Lupin,Gryffindor,- What creature?!
Deathly_hallows,Movie_Lupin,Gryffindor,A Grindylow.
Deathly_hallows,Movie_Lupin,Gryffindor,[HARRY SIGHS]
Deathly_hallows,Movie_Lupin,Gryffindor,We've been betrayed.
Deathly_hallows,Movie_Lupin,Gryffindor,Voldemort knew
Deathly_hallows,Movie_Lupin,Gryffindor,you were being moved tonight.
Deathly_hallows,Movie_Lupin,Gryffindor,I had to make sure
Deathly_hallows,Movie_Lupin,Gryffindor,you weren't an impostor.
Deathly_hallows,Movie_Lupin,Gryffindor,[WHOOSH IN DISTANCE]
Deathly_hallows,Movie_Lupin,Gryffindor,Wait.
Deathly_hallows,Movie_Lupin,Gryffindor,The last words Albus Dumbledore spoke
Deathly_hallows,Movie_Lupin,Gryffindor,to the pair of us?
Deathly_hallows,Movie_Lupin,Gryffindor,"""Harry is the best hope we have."
Deathly_hallows,Movie_Lupin,Gryffindor,"Trust him."""
Deathly_hallows,Movie_Lupin,Gryffindor,What gave you away?
Deathly_hallows,Movie_Lupin,Gryffindor,"Hedwig, I think."
Deathly_hallows,Movie_Lupin,Gryffindor,She was trying to protect me.
Deathly_hallows,Movie_Lupin,Gryffindor,Thanks.
Deathly_hallows,Movie_Tonks,Hufflepuff,"Deserves that. Brilliant, he was."
Deathly_hallows,Movie_Tonks,Hufflepuff,- I wouldn't be standing here without him.
Deathly_hallows,Movie_Tonks,Hufflepuff,Always the tone of surprise.
Deathly_hallows,Movie_Tonks,Hufflepuff,We the last back?
Deathly_hallows,Movie_Fred,Gryffindor,Where's George?
Deathly_hallows,Movie_Fred,Gryffindor,"How you feeling, Georgie?"
Deathly_hallows,Movie_Fred,Gryffindor,Saint-like.
Deathly_hallows,Movie_Fred,Gryffindor,Come again?
Deathly_hallows,Movie_Fred,Gryffindor,Saint-like. I'm holy.
Deathly_hallows,Movie_Fred,Gryffindor,"I'm holey, Fred. Get it?"
Deathly_hallows,Movie_Fred,Gryffindor,The whole wide world of ear-related humor
Deathly_hallows,Movie_Fred,Gryffindor,"and you go for ""I'm holey."""
Deathly_hallows,Movie_Fred,Gryffindor,That's pathetic.
Deathly_hallows,Movie_Fred,Gryffindor,Reckon I'm still better-looking than you.
Deathly_hallows,Movie_Fred,Gryffindor,Mad-Eye's dead.
Deathly_hallows,Movie_Fred,Gryffindor,Mundungus took one look at Voldemort
Deathly_hallows,Movie_Fred,Gryffindor,and Disapparated.
Deathly_hallows,Movie_Moody,No Entry,Head for the Burrows.
Deathly_hallows,Movie_Dumbledore,Gryffindor,This is beyond anything I imagined.
Deathly_hallows,Movie_Harry,Gryffindor,They could be hidden anywhere.
Deathly_hallows,Movie_Slughorn,Slytherin,To rip the soul into seven pieces....
Deathly_hallows,Movie_Slughorn,Slytherin,Trust me.
Deathly_hallows,Movie_Voldemort,Slytherin,"You lied to me. Lied to me, Ollivander."
Deathly_hallows,Movie_Voldemort,Slytherin,[GRUNTS]
Deathly_hallows,Movie_Ron,Gryffindor,Going somewhere?
Deathly_hallows,Movie_Ron,Gryffindor,Nobody else is going to die. Not for me.
Deathly_hallows,Movie_Ron,Gryffindor,For you?
Deathly_hallows,Movie_Ron,Gryffindor,You think Mad-Eye died for you?
Deathly_hallows,Movie_Ron,Gryffindor,You think George took that curse
Deathly_hallows,Movie_Ron,Gryffindor,for you?
Deathly_hallows,Movie_Ron,Gryffindor,"You may be the Chosen One, mate,"
Deathly_hallows,Movie_Ron,Gryffindor,but this is a whole lot bigger than that.
Deathly_hallows,Movie_Ron,Gryffindor,It's always been bigger than that.
Deathly_hallows,Movie_Ron,Gryffindor,#NAME?
Deathly_hallows,Movie_Ron,Gryffindor,#NAME?
Deathly_hallows,Movie_Ron,Gryffindor,You mad?
Deathly_hallows,Movie_Ron,Gryffindor,We wouldn't last two days without her.
Deathly_hallows,Movie_Ron,Gryffindor,Don't tell her I said that.
Deathly_hallows,Movie_Ron,Gryffindor,"Besides,"
Deathly_hallows,Movie_Ron,Gryffindor,you've still got the Trace on you.
Deathly_hallows,Movie_Ron,Gryffindor,- We've still got the wedding--
Deathly_hallows,Movie_Ron,Gryffindor,- I don't care about a wedding.
Deathly_hallows,Movie_Ron,Gryffindor,I'm sorry. No matter whose it is.
Deathly_hallows,Movie_Ron,Gryffindor,I have to start finding these Horcruxes.
Deathly_hallows,Movie_Ron,Gryffindor,They're our only chance to beat him...
Deathly_hallows,Movie_Ron,Gryffindor,"...and the longer we stay here,"
Deathly_hallows,Movie_Ron,Gryffindor,the stronger he gets.
Deathly_hallows,Movie_Ron,Gryffindor,"Tonight's not the night, mate."
Deathly_hallows,Movie_Ron,Gryffindor,We'd only be doing him a favor.
Deathly_hallows,Movie_Ron,Gryffindor,[HARRY SIGHS]
Deathly_hallows,Movie_Ron,Gryffindor,[BAG THUDS]
Deathly_hallows,Movie_Ron,Gryffindor,Do you think he knows?
Deathly_hallows,Movie_Ron,Gryffindor,"I mean, they're bits of his soul,"
Deathly_hallows,Movie_Ron,Gryffindor,these Horcruxes. Bits of him.
Deathly_hallows,Movie_Ron,Gryffindor,"When Dumbledore destroyed the ring,"
Deathly_hallows,Movie_Ron,Gryffindor,you destroyed Tom Riddle's diary...
Deathly_hallows,Movie_Ron,Gryffindor,...he must have felt something.
Deathly_hallows,Movie_Ron,Gryffindor,"To kill the other Horcruxes,"
Deathly_hallows,Movie_Ron,Gryffindor,we have to find them.
Deathly_hallows,Movie_Ron,Gryffindor,Where are they?
Deathly_hallows,Movie_Ron,Gryffindor,Where do we start?
Deathly_hallows,Movie_Fred,Gryffindor,Ready when you are.
Deathly_hallows,Movie_Fred,Gryffindor,[RON & FRED GRUNTING]
Deathly_hallows,Movie_Fred,Gryffindor,It's your brother's wedding. Buck up.
Deathly_hallows,Movie_Ginny,Gryffindor,"Zip me up, will you?"
Deathly_hallows,Movie_Ginny,Gryffindor,"It seems silly, doesn't it, a wedding?"
Deathly_hallows,Movie_Ginny,Gryffindor,Given everything that's going on.
Deathly_hallows,Movie_Ginny,Gryffindor,Maybe that's the best reason to have it...
Deathly_hallows,Movie_Ginny,Gryffindor,...because of everything that's going on.
Deathly_hallows,Movie_George,Gryffindor,Morning.
